;name;cell_type;well_number;location_number;tag;data_type;file_format;path;filename;subfolder;sample_site;z_position;channel;is_mask;mask_path
1988;Alexa488;Fibroblasts;5;225locations;s069z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s069z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s069z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;69;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s069z06c1_ORG_mask.tiff
1989;Alexa488;Fibroblasts;5;225locations;s182z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s182z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s182z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;182;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s182z06c1_ORG_mask.tiff
1990;Alexa488;Fibroblasts;5;225locations;s122z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s122z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s122z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;122;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s122z06c1_ORG_mask.tiff
1991;Alexa488;Fibroblasts;5;225locations;s194z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s194z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s194z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;194;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s194z06c1_ORG_mask.tiff
1992;Alexa488;Fibroblasts;5;225locations;s172z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s172z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s172z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;172;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s172z06c1_ORG_mask.tiff
1993;Alexa488;Fibroblasts;5;225locations;s004z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s004z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s004z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;4;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s004z06c1_ORG_mask.tiff
1994;Alexa488;Fibroblasts;5;225locations;s173z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s173z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s173z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;173;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s173z06c1_ORG_mask.tiff
1995;Alexa488;Fibroblasts;5;225locations;s006z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s006z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s006z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;6;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s006z06c1_ORG_mask.tiff
1996;Alexa488;Fibroblasts;5;225locations;s095z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s095z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s095z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;95;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s095z06c1_ORG_mask.tiff
1997;Alexa488;Fibroblasts;5;225locations;s090z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s090z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s090z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;90;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s090z06c1_ORG_mask.tiff
1998;Alexa488;Fibroblasts;5;225locations;s158z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s158z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s158z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;158;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s158z06c1_ORG_mask.tiff
1999;Alexa488;Fibroblasts;5;225locations;s135z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s135z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s135z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;135;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s135z06c1_ORG_mask.tiff
2000;Alexa488;Fibroblasts;5;225locations;s077z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s077z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s077z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;77;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s077z06c1_ORG_mask.tiff
2001;Alexa488;Fibroblasts;5;225locations;s203z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s203z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s203z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;203;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s203z06c1_ORG_mask.tiff
2002;Alexa488;Fibroblasts;5;225locations;s136z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s136z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s136z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;136;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s136z06c1_ORG_mask.tiff
2003;Alexa488;Fibroblasts;5;225locations;s137z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s137z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s137z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;137;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s137z06c1_ORG_mask.tiff
2004;Alexa488;Fibroblasts;5;225locations;s086z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s086z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s086z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;86;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s086z06c1_ORG_mask.tiff
2005;Alexa488;Fibroblasts;5;225locations;s150z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s150z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s150z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;150;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s150z06c1_ORG_mask.tiff
2006;Alexa488;Fibroblasts;5;225locations;s122z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s122z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s122z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;122;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s122z06c1_ORG_mask.tiff
2007;Alexa488;Fibroblasts;5;225locations;s141z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s141z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s141z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;141;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s141z06c1_ORG_mask.tiff
2008;Alexa488;Fibroblasts;5;225locations;s130z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s130z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s130z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;130;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s130z06c1_ORG_mask.tiff
2009;Alexa488;Fibroblasts;5;225locations;s069z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s069z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s069z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;69;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s069z06c1_ORG_mask.tiff
2010;Alexa488;Fibroblasts;5;225locations;s056z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s056z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s056z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;56;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s056z06c1_ORG_mask.tiff
2011;Alexa488;Fibroblasts;5;225locations;s046z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s046z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s046z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;46;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s046z06c1_ORG_mask.tiff
2012;Alexa488;Fibroblasts;5;225locations;s207z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s207z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s207z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;207;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s207z06c1_ORG_mask.tiff
2013;Alexa488;Fibroblasts;5;225locations;s210z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s210z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s210z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;210;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s210z06c1_ORG_mask.tiff
2014;Alexa488;Fibroblasts;5;225locations;s183z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s183z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s183z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;183;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s183z06c1_ORG_mask.tiff
2015;Alexa488;Fibroblasts;5;225locations;s178z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s178z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s178z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;178;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s178z06c1_ORG_mask.tiff
2016;Alexa488;Fibroblasts;5;225locations;s182z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s182z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s182z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;182;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s182z06c1_ORG_mask.tiff
2017;Alexa488;Fibroblasts;5;225locations;s109z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s109z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s109z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;109;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s109z06c1_ORG_mask.tiff
2018;Alexa488;Fibroblasts;5;225locations;s135z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s135z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s135z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;135;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s135z06c1_ORG_mask.tiff
2019;Alexa488;Fibroblasts;5;225locations;s194z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s194z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s194z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;194;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s194z06c1_ORG_mask.tiff
2020;Alexa488;Fibroblasts;5;225locations;s156z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s156z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s156z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;156;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s156z06c1_ORG_mask.tiff
2021;Alexa488;Fibroblasts;5;225locations;s176z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s176z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s176z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;176;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s176z06c1_ORG_mask.tiff
2022;Alexa488;Fibroblasts;5;225locations;s097z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s097z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s097z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;97;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s097z06c1_ORG_mask.tiff
2023;Alexa488;Fibroblasts;5;225locations;s005z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s005z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s005z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;5;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s005z06c1_ORG_mask.tiff
2024;Alexa488;Fibroblasts;5;225locations;s168z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s168z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s168z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;168;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s168z06c1_ORG_mask.tiff
2025;Alexa488;Fibroblasts;5;225locations;s191z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s191z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s191z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;191;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s191z06c1_ORG_mask.tiff
2026;Alexa488;Fibroblasts;5;225locations;s181z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s181z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s181z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;181;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s181z06c1_ORG_mask.tiff
2027;Alexa488;Fibroblasts;5;225locations;s187z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s187z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s187z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;187;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s187z06c1_ORG_mask.tiff
2028;Alexa488;Fibroblasts;5;225locations;s009z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s009z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s009z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;9;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s009z06c1_ORG_mask.tiff
2029;Alexa488;Fibroblasts;5;225locations;s016z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s016z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s016z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;16;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s016z06c1_ORG_mask.tiff
2030;Alexa488;Fibroblasts;5;225locations;s115z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s115z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s115z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;115;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s115z06c1_ORG_mask.tiff
2031;Alexa488;Fibroblasts;5;225locations;s009z04c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s009z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s009z04c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;9;4;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s009z06c1_ORG_mask.tiff
2032;Alexa488;Fibroblasts;5;225locations;s124z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s124z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s124z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;124;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s124z06c1_ORG_mask.tiff
2033;Alexa488;Fibroblasts;5;225locations;s168z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s168z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s168z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;168;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s168z06c1_ORG_mask.tiff
2034;Alexa488;Fibroblasts;5;225locations;s162z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s162z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s162z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;162;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s162z06c1_ORG_mask.tiff
2035;Alexa488;Fibroblasts;5;225locations;s211z01c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s211z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s211z01c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;211;1;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s211z06c1_ORG_mask.tiff
2036;Alexa488;Fibroblasts;5;225locations;s084z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s084z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s084z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;84;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s084z06c1_ORG_mask.tiff
2037;Alexa488;Fibroblasts;5;225locations;s220z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s220z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s220z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;220;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s220z06c1_ORG_mask.tiff
2038;Alexa488;Fibroblasts;5;225locations;s107z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s107z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s107z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;107;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s107z06c1_ORG_mask.tiff
2039;Alexa488;Fibroblasts;5;225locations;s011z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s011z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s011z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;11;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s011z06c1_ORG_mask.tiff
2040;Alexa488;Fibroblasts;5;225locations;s073z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s073z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s073z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;73;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s073z06c1_ORG_mask.tiff
2041;Alexa488;Fibroblasts;5;225locations;s173z08c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s173z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s173z08c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;173;8;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s173z06c1_ORG_mask.tiff
2042;Alexa488;Fibroblasts;5;225locations;s091z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s091z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s091z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;91;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s091z06c1_ORG_mask.tiff
2043;Alexa488;Fibroblasts;5;225locations;s070z11c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s070z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s070z11c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;70;11;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s070z06c1_ORG_mask.tiff
2044;Alexa488;Fibroblasts;5;225locations;s092z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s092z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s092z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;92;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s092z06c1_ORG_mask.tiff
2045;Alexa488;Fibroblasts;5;225locations;s108z05c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s108z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s108z05c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;108;5;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s108z06c1_ORG_mask.tiff
2046;Alexa488;Fibroblasts;5;225locations;s115z03c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s115z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s115z03c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;115;3;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s115z06c1_ORG_mask.tiff
2047;Alexa488;Fibroblasts;5;225locations;s059z10c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s059z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s059z10c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;59;10;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s059z06c1_ORG_mask.tiff
2048;Alexa488;Fibroblasts;5;225locations;s221z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s221z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s221z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;221;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s221z06c1_ORG_mask.tiff
2049;Alexa488;Fibroblasts;5;225locations;s169z07c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s169z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s169z07c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;169;7;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s169z06c1_ORG_mask.tiff
2050;Alexa488;Fibroblasts;5;225locations;s076z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s076z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s076z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;76;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s076z06c1_ORG_mask.tiff
2051;Alexa488;Fibroblasts;5;225locations;s187z02c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s187z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s187z02c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;187;2;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s187z06c1_ORG_mask.tiff
2052;Alexa488;Fibroblasts;5;225locations;s166z06c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s166z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s166z06c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;166;6;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s166z06c1_ORG_mask.tiff
2053;Alexa488;Fibroblasts;5;225locations;s209z09c2;ORG;tif;./data/brightfield/Alexa488_Fibroblasts_well5_225locations/Alexa488_Fibroblasts_well5_225locations_s209z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations_s209z09c2_ORG.tif;Alexa488_Fibroblasts_well5_225locations;209;9;2;False;./data/masks/Alexa488_Fibroblasts_well5_225locations_s209z06c1_ORG_mask.tiff
